Date,Close,High,Low,Open,Volume
,HYG,HYG,HYG,HYG,HYG
2010-01-04,35.78208541870117,35.78208541870117,35.567870329419556,35.567870329419556,1316800
2010-01-05,35.95185852050781,36.00440396529934,35.73764332339645,35.87102364434789,733000
2010-01-06,36.0447998046875,36.0771349692368,35.972047226277084,35.98821480855173,715700
2010-01-07,36.19029998779297,36.226674730173606,36.016502356789644,36.12562966758215,956000
2010-01-08,36.24691390991211,36.299456274286904,36.17820395257898,36.19841113103711,711400
2010-01-11,36.21457290649414,36.25903300907423,36.16607321906317,36.17415547241748,895800
2010-01-12,36.02864074707031,36.49344882557794,35.99226599108406,36.174145938318816,1133900
2010-01-13,36.10948944091797,36.141824625517685,36.01248697077176,36.01248697077176,868900
2010-01-14,36.14988708496094,36.16605466702866,36.05692425898429,36.14988708496094,394600
2010-01-15,36.00439453125,36.18223182893459,35.96801668795293,36.18223182893459,835300
2010-01-19,36.020545959472656,36.052878036768305,35.95991830361097,35.97204321805317,796900
2010-01-20,35.9680061340332,36.05692629861011,35.915463802079195,36.03267646596228,588500
2010-01-21,35.406211853027344,36.036735541838276,35.406211853027344,36.036735541838276,1416800
2010-01-22,35.070735931396484,35.58404682449748,35.00606866355625,35.563836568743106,1394400
2010-01-25,35.123291015625,35.34154888641598,35.06266331535202,35.260710924834356,711300
2010-01-26,35.16773986816406,35.33749490767605,35.12327977443684,35.244532052523134,576000
2010-01-27,35.17986297607422,35.33345042053556,35.13136021714611,35.14752780345548,876500
2010-01-28,35.0302848815918,35.26066739127168,34.981785248174425,35.208125093853155,833700
2010-01-29,34.85247802734375,35.27282293911992,34.84843535983096,35.27282293911992,1357000
2010-02-01,35.020660400390625,35.14285204261053,34.88624679716132,35.00843843938122,924700
2010-02-02,35.1265983581543,35.27730496984893,35.028844313902525,35.13881722524264,1238500
2010-02-03,35.30581283569336,35.318031701445854,35.11844964321755,35.19176594527719,641200
2010-02-04,34.80481719970703,35.17139870592577,34.77630547742028,35.15103496574646,1762600
2010-02-05,34.60118103027344,34.75596170378652,33.9902125381023,34.75596170378652,3261500
2010-02-08,34.450443267822266,34.67446296143182,34.373053007870645,34.540052388283435,1202400
2010-02-09,34.51971435546875,34.64190927762154,34.40159342606665,34.564518953088374,853800
2010-02-10,34.05535888671875,34.58893664862481,34.05128489632913,34.49932750531817,1463200
2010-02-11,34.193851470947266,34.38528866589791,33.965757676560905,34.17756172067242,1157700
2010-02-12,34.17347717285156,34.28345004473203,33.96167319416811,34.19791489825968,743100
2010-02-16,34.511539459228516,34.62965717834537,34.079786722029425,34.079786722029425,1061300
2010-02-17,34.776309967041016,34.81296967616799,34.67448193036452,34.69077478913817,1400200
2010-02-18,35.1062126159668,35.18767375053757,34.8210924298829,34.8210924298829,1153400
2010-02-19,35.34247970581055,35.34655369809378,35.151045574136965,35.179557305028396,1485600
2010-02-22,35.38728332519531,35.46059964654944,35.3180409960124,35.39135731736652,1596200
2010-02-23,35.13066101074219,35.476875599194315,35.00846616420895,35.44428989244625,1014900
2010-02-24,35.26506423950195,35.42798961727619,35.17138113733026,35.260990250483246,1047000
2010-02-25,35.269126892089844,35.293567712956545,35.02881442428775,35.14286122985772,503400
2010-02-26,35.505393981933594,35.52576082936107,35.29766705438752,35.33432365070343,697900
2010-03-01,35.53246307373047,35.610431141852814,35.49553280824817,35.57350087637052,1468800
2010-03-02,35.76226043701172,35.782776206190256,35.57349845454849,35.651463386618246,1291800
2010-03-03,35.79921340942383,35.85666260875829,35.73765980135218,35.81562791362604,986800
2010-03-04,35.82792663574219,35.877170132716785,35.73354717997284,35.877170132716785,641100
2010-03-05,36.04130935668945,36.0454106330783,35.81971833262397,35.94282236994124,975800
2010-03-08,36.04952621459961,36.15211450953629,36.02490602565363,36.098769723237886,937900
2010-03-09,36.205448150634766,36.205448150634766,36.02899622768949,36.037201910520515,630800
2010-03-10,36.2177619934082,36.23417649151632,36.111069321078126,36.11927500475949,640200
2010-03-11,36.18491744995117,36.213642026612206,36.11925948572935,36.1808130445013,488500
2010-03-12,36.19314193725586,36.262904343178405,36.1726261608339,36.189040660418875,636700
2010-03-15,36.15212631225586,36.21367993546277,36.08236700030345,36.19726542722444,471400
2010-03-16,36.275203704833984,36.30803269429298,36.10695748191518,36.201340043923615,923300
2010-03-17,36.275203704833984,36.37368754246623,36.25058039736736,36.30392828792442,918300
2010-03-18,36.32855224609375,36.37369132861222,36.279311887524564,36.30803647360494,637200
2010-03-19,36.14803695678711,36.357318110549286,36.09879654231269,36.14803695678711,674600
2010-03-22,36.320350646972656,36.3244519234845,36.03310162312652,36.09055080174666,759000
2010-03-23,36.31624984741211,36.35728453182501,36.24649057083561,36.32445553199639,699200
2010-03-24,36.29573059082031,36.3531797745951,36.25469590680199,36.30804381369695,430800
2010-03-25,36.38191604614258,36.44346652126015,36.320362440278565,36.3737072289626,1005200
2010-03-26,36.369625091552734,36.39834970777945,36.31628027020263,36.36552381119775,1312500
2010-03-29,36.41474151611328,36.42295033320161,36.39832701268302,36.41474151611328,546200
2010-03-30,36.377811431884766,36.468089635875394,36.34087801627659,36.4188461253133,605600
2010-03-31,36.262916564941406,36.3572960559318,36.033116624047565,36.344985959780594,1255400
2010-04-01,36.175270080566406,36.381985909598214,36.175270080566406,36.31583533027609,773100
2010-04-05,36.15871810913086,36.373704252513946,36.13804842695725,36.237271102393755,930200
2010-04-06,36.394371032714844,36.41504386747206,36.15458002815081,36.17938806070581,679100
2010-04-07,36.448123931884766,36.48119605591865,36.340630854636224,36.34476605297751,859000
2010-04-08,36.5101432800293,36.52668092239835,36.38611569361057,36.423323023266356,736100
2010-04-09,36.563907623291016,36.6176526191531,36.489489776740506,36.50602742644441,679800
2010-04-12,36.57215881347656,36.65484702569062,36.56389156937155,36.60936929753109,443300
2010-04-13,36.6713752746582,36.72098819354553,36.64657039233066,36.64657039233066,1162900
2010-04-14,36.7706184387207,36.80369057933025,36.71273824986184,36.75408079129907,857700
2010-04-15,36.869834899902344,36.989730457647624,36.762341787056016,36.80368432146362,1251000
2010-04-16,36.57215881347656,36.940112683688994,36.42332318572403,36.857427625707714,1334100
2010-04-19,36.50188446044922,36.58456953714509,36.40266173756748,36.489482014368186,757200
2010-04-20,36.89461135864258,37.34525315284965,36.59280825122725,36.65482358216612,1299400
2010-04-21,36.898746490478516,36.96489701782554,36.83259596313149,36.935953796438156,553100
2010-04-22,36.791259765625,36.886350376424474,36.70443954927659,36.886350376424474,250700
2010-04-23,37.03108215332031,37.04348460128757,36.74168118663785,36.7954261792406,676000
2010-04-26,37.03108215332031,37.084827145923065,36.960799512016564,36.960799512016564,440100
2010-04-27,36.563907623291016,37.09723499786399,36.53496752486772,37.03108439904835,1220700
2010-04-28,36.588680267333984,36.7623207048075,36.588680267333984,36.71271095366157,988000
2010-04-29,36.840843200683594,36.89045606501082,36.74988785986474,36.75815824770033,812200
2010-04-30,36.960777282714844,37.01038704474708,36.77886641064445,36.77886641064445,809800
2010-05-03,36.95659255981445,37.098171220448286,36.95659255981445,36.97741444613063,639000
2010-05-04,36.57766342163086,36.90662959644472,36.56517155803879,36.877480855738405,786100
2010-05-05,36.07798385620117,36.37363639184261,35.85312069311282,36.331995771339365,2567500
2010-05-06,35.18269729614258,36.02385247014908,32.879936282776875,35.928076180781204,6587300
2010-05-07,35.178531646728516,35.44503540960729,34.358198460971,35.16603660227054,2584000
2010-05-10,35.83646011352539,36.39445453704237,35.64907575209882,36.182083264310315,1670100
2010-05-11,35.79481887817383,36.17791762382746,35.63658326852784,35.6740588693748,1524400
2010-05-12,36.232051849365234,36.24037870134325,35.990531841325264,36.01968058871111,1031200
2010-05-13,36.007198333740234,36.331999656161095,36.007198333740234,36.26537211465116,1151600
2010-05-14,35.798988342285156,36.003029607421325,35.54497642616687,35.89892646727369,1050700
2010-05-17,35.753170013427734,35.890586872111264,35.44502571754084,35.790645605628015,1120800
2010-05-18,35.67822265625,36.00302389364771,35.5657926806028,35.94472639857506,1067400
2010-05-19,35.47002410888672,35.665738532106005,35.086925293252655,35.565800401283184,1565100
2010-05-20,34.412322998046875,34.93283853610661,33.86682373079219,34.93283853610661,3092800
2010-05-21,35.103580474853516,35.14522109592819,33.90847527045825,33.9334590077079,1815000
2010-05-24,35.157718658447266,35.47835498732358,34.97449608367437,35.020301727367595,1266200
2010-05-25,35.11607360839844,35.11607360839844,34.14999655057834,34.645525360075254,1507500
2010-05-26,34.69550704956055,35.41590243945613,34.64137454069225,35.245171702524246,1738300
2010-05-27,35.17438507080078,35.34511264418547,35.03696810250622,35.03696810250622,828500
2010-05-28,35.23264694213867,35.328419997429165,35.1118869870983,35.30760128744049,1253900
2010-06-01,35.06608200073242,35.39337051641001,34.98216301769345,35.08286643760101,770300
2010-06-02,35.246524810791016,35.30526876270458,35.12064308451608,35.21715283483424,1414500
2010-06-03,35.25907897949219,35.41433253481628,35.1248067591289,35.33880421078054,877200
2010-06-04,35.0618782043457,35.30944459790055,34.96537171293706,35.040900063358485,1439000
2010-06-07,34.818511962890625,35.35979474004432,34.818511962890625,35.02411567211276,992900
2010-06-08,34.87307357788086,35.04510849197666,34.638097811777435,35.04510849197666,1085200
2010-06-09,34.94860076904297,35.015735327939815,34.83111288999503,34.95279767938171,1081900
2010-06-10,35.305240631103516,35.305240631103516,34.98214915302174,35.08285253301697,588200
2010-06-11,35.355587005615234,35.36397761843069,35.07445185611486,35.11641452409845,468300
2010-06-14,35.401763916015625,35.54022991625882,35.35141060600649,35.39337009702879,843100
2010-06-15,35.74582290649414,35.84652628588591,35.48147213379952,35.51923790188563,1387200
2010-06-16,35.77520751953125,35.80038257296284,35.582191306846795,35.66191337648143,1877200
2010-06-17,36.04374313354492,36.06052756542808,35.81715810507687,35.8759020160164,1097000
2010-06-18,36.19901657104492,36.22419483555006,36.05635361117118,36.07733496470795,734300
2010-06-21,36.32907485961914,36.42977825733961,36.28291846872573,36.408796915550504,1094400
2010-06-22,36.06893539428711,36.33748002997199,35.92627245715027,36.29552053089084,1011000
2010-06-23,36.04374313354492,36.123465183361105,35.78778614960711,36.0982901361879,882300
2010-06-24,35.79617691040039,35.98919307588669,35.750020522859856,35.96821493692476,613600
2010-06-25,35.959835052490234,35.97661949094454,35.771015722161835,35.930463085521275,536500
2010-06-28,36.0395622253418,36.16963762855562,35.94724940965284,36.01019025683208,682200
2010-06-29,35.67869567871094,35.9094776590443,35.468895042518305,35.90528074995542,1354400
2010-06-30,35.6241569519043,35.71646976550949,35.46051267371488,35.60317560288334,1111300
2010-07-01,35.794517517089844,35.811426037004615,35.27881894708571,35.701522270043796,2044000
2010-07-02,35.80296325683594,35.99318165044911,35.71842389854328,35.743785061037116,880400
2010-07-06,36.086181640625,36.10309015950834,35.87060205607525,36.01854756509166,1176600
2010-07-07,36.52154541015625,36.5553624293016,36.01429979788126,36.09038647847408,1173900
2010-07-08,36.690650939941406,36.70755623544658,36.40321254179548,36.6314727307617,1525200
2010-07-09,36.6060905456543,36.690633106942016,36.551140299543995,36.690633106942016,778800
2010-07-12,36.5765266418457,36.65684132413106,36.29331612269475,36.652613386913096,786500
