Date,Close,High,Low,Open,Volume
,T,T,T,T,T
2010-01-04,6.82269287109375,6.829854165569501,6.751075706363068,6.78210999193569,38576858
2010-01-05,6.789273262023926,6.858502538789446,6.7677881685458665,6.851340640012282,46650478
2010-01-06,6.722576141357422,6.8248392109171165,6.707967307099125,6.805360560280785,50172450
2010-01-07,6.647098064422607,6.742056432521229,6.603270936107565,6.715273665676668,44486797
2010-01-08,6.598398685455322,6.669008547998466,6.544831946758106,6.64466008630661,36586622
2010-01-11,6.566747188568115,6.627618051004851,6.537528904053117,6.6178790327504045,34147549
2010-01-12,6.564311504364014,6.6008338945338325,6.520484390209929,6.537528131297461,34831527
2010-01-13,6.4863972663879395,6.5983999659557035,6.4596138918416885,6.574051499538729,56390352
2010-01-14,6.376830577850342,6.537528992798881,6.350047201254334,6.486397762798324,55933836
2010-01-15,6.279438495635986,6.396311053738938,6.245350999247133,6.391441235718812,84760229
2010-01-19,6.379265785217285,6.391439712490256,6.281871907530047,6.311090193811392,44965291
2010-01-20,6.289178371429443,6.3378753237350764,6.25752516796797,6.3378753237350764,51751188
2010-01-21,6.250220775604248,6.325700494909008,6.184480077398809,6.3110916558220245,53059168
2010-01-22,6.182043075561523,6.289175960641765,6.174738965928739,6.21369565201379,50814723
2010-01-25,6.228307247161865,6.306221875931151,6.1650014575678185,6.2648296525379665,39589586
2010-01-26,6.1674323081970215,6.211259411759029,6.101691652854011,6.184476045165445,45239226
2010-01-27,6.238044738769531,6.359787084965684,6.111433805502083,6.138216568276961,78105143
2010-01-28,6.218564033508301,6.367089093448892,6.15769318794257,6.257521325480314,68925984
2010-01-29,6.174736499786377,6.269694806093359,6.172301592589332,6.235606720210283,51531404
2010-02-01,6.179610729217529,6.259960272618546,6.1552628671801735,6.250221250778815,48689306
2010-02-02,6.255087852478027,6.29161086009455,6.152825398754323,6.177173250664272,41202615
2010-02-03,6.228307247161865,6.284308309730288,6.18448011476014,6.240481177328562,30391228
2010-02-04,6.094390392303467,6.2063924960572425,6.094390392303467,6.191783659671075,42811010
2010-02-05,6.1455206871032715,6.162564429426186,6.077345717811613,6.116303018799932,67369357
2010-02-08,6.082214832305908,6.15282532363492,6.077345630908845,6.133346673419294,35977184
2010-02-09,6.150391578674316,6.189348886473261,6.099260342766668,6.130912924774845,46259501
2010-02-10,6.116305351257324,6.147957939802645,6.089521966035567,6.143088121603047,35283938
2010-02-11,6.1333465576171875,6.1796079667084785,6.045692325863954,6.099259074102388,36339828
2010-02-12,6.104126930236816,6.123605575792148,6.052995716232438,6.094387914896973,45165744
2010-02-16,6.164997577667236,6.206389775010514,6.118736180247287,6.160127762714939,34296499
2010-02-17,6.184478759765625,6.213696431714626,6.135782434891998,6.186913668240688,25826341
2010-02-18,6.1455206871032715,6.216130564566175,6.126042036609111,6.18447798809159,35785734
2010-02-19,6.111435890197754,6.184480707956186,6.0919572311371,6.1357843677425885,45942270
2010-02-22,6.091953277587891,6.126040755102962,6.079778739278456,6.118736646992974,41185403
2010-02-23,6.045693874359131,6.094390818889499,6.045693874359131,6.087086092747162,37754919
2010-02-24,6.065170764923096,6.074910396946422,6.038387391734707,6.0578660409056,38357339
2010-02-25,6.031086444854736,6.0530000135213395,5.992128511210492,6.028651535572216,39168157
2010-02-26,6.040822982788086,6.0651714507237715,6.0164745148524,6.0529975241938425,38639484
2010-03-01,6.0870842933654785,6.104128034450086,6.0456920872132525,6.065170736292197,32975544
2010-03-02,6.05786657333374,6.101693691539173,6.016474363348144,6.087084857095967,44224248
2010-03-03,6.060300350189209,6.0943884440273886,6.040821702942692,6.0943884440273886,27400312
2010-03-04,6.077346324920654,6.087085343702733,6.038388405164753,6.062736874433743,38040109
2010-03-05,6.084648132324219,6.099257577281636,6.043255934696129,6.09438776229583,37017848
2010-03-08,6.155261993408203,6.174740649198623,6.062737917246735,6.099260934870244,32679895
2010-03-09,6.223433494567871,6.264825691792095,6.160127744996962,6.169867374873544,57545277
2010-03-10,6.213697910308838,6.262394861646134,6.177175504243878,6.235611476923018,31161267
2010-03-11,6.233175277709961,6.233175277709961,6.16013048069904,6.189348768428947,28811034
2010-03-12,6.238044738769531,6.264828116420271,6.186913506755422,6.255088482774235,23591164
2010-03-15,6.277000904083252,6.28187072002221,6.22343477338196,6.252652439264211,26904077
2010-03-16,6.294046401977539,6.32813388998421,6.259958299095007,6.296480695512991,23329410
2010-03-17,6.306219100952148,6.328132657510204,6.294045176142448,6.31839302576185,23969961
2010-03-18,6.345176696777344,6.352481420932345,6.306219397702207,6.32082823113644,22520710
2010-03-19,6.389002799987793,6.406046538774099,6.3281319529648865,6.389002799987793,47487511
2010-03-22,6.427962303161621,6.462049792455293,6.350047690561295,6.376831069221114,32488842
2010-03-23,6.464484214782715,6.469354031422961,6.410918076367522,6.447440471417691,24012461
2010-03-24,6.393874645233154,6.452310603142183,6.359787156838521,6.4328319505058404,27038728
2010-03-25,6.367093563079834,6.437704088644224,6.357354540687971,6.435269179327235,31899132
2010-03-26,6.389002799987793,6.452308554676696,6.357350230081178,6.371959061201487,23911175
2010-03-29,6.454744338989258,6.469353172093655,6.403612500810232,6.415787040793694,26903415
2010-03-30,6.318395614624023,6.410919694640692,6.291612846093719,6.386571220169148,69180324
2010-03-31,6.29161262512207,6.340308957478871,6.269699060354919,6.306221463341513,48599406
2010-04-01,6.357353687286377,6.381702162311667,6.308656737235797,6.342744233345599,27218395
2010-04-05,6.40604829788208,6.418222839555208,6.362221177610504,6.403613389547454,31740517
2010-04-06,6.40604829788208,6.418222839555208,6.367090994279755,6.39630927941942,28293350
2010-04-07,6.3801984786987305,6.474720309880759,6.337912528570392,6.467257861686744,41533615
2010-04-08,6.47223424911499,6.482183554074025,6.367762464054905,6.370249947332749,48399747
2010-04-09,6.576706409454346,6.5941181669034865,6.482184543084098,6.494621961370941,52618408
2010-04-12,6.561779022216797,6.633914136501778,6.551829719508089,6.609039937501708,30372163
2010-04-13,6.517006874084473,6.574217097839359,6.472233437005948,6.546855413368647,50332787
2010-04-14,6.52695369720459,6.52695369720459,6.4722309772129805,6.50954195121417,36690688
2010-04-15,6.52695369720459,6.54187796117466,6.4772053131016545,6.507054469193821,37060614
2010-04-16,6.449848175048828,6.554319342440898,6.444873207993871,6.517008345833531,42343506
2010-04-19,6.561779022216797,6.579190773071185,6.454820406223039,6.4896445360840165,44089597
2010-04-20,6.6314287185668945,6.651327958332393,6.556806726484373,6.5717309992703985,45651123
2010-04-21,6.551830768585205,6.6538138073258,6.502082362619367,6.65132695236458,59248735
2010-04-22,6.53441858291626,6.544367886560243,6.415022542122642,6.489645146137686,43619048
2010-04-23,6.529440879821777,6.539390179294931,6.464768234714293,6.509541652723474,37099672
2010-04-26,6.53441858291626,6.571729570847652,6.519494313374156,6.524468651120017,23540720
2010-04-27,6.454823017120361,6.544369918480362,6.437411259223128,6.517008853850048,44845336
2010-04-28,6.444872856140137,6.492133784277238,6.375225205630325,6.4672595785128495,45223471
2010-04-29,6.502080917358398,6.541879382023877,6.45233315060263,6.487156650146884,33938092
2010-04-30,6.482182502746582,6.591628608459248,6.479695019872175,6.519494117710433,44673084
2010-05-03,6.536906719207764,6.574217710868267,6.484670828361201,6.526956786417058,35849154
2010-05-04,6.442383766174316,6.574216584143008,6.405072780908374,6.546854901810283,41520640
2010-05-05,6.410046577453613,6.502080919619641,6.402584757921342,6.442383222600662,44335994
2010-05-06,6.253341197967529,6.402585778377953,5.979726866726059,6.39512332950414,89717682
2010-05-07,6.243394374847412,6.340403107988152,6.16130991723159,6.270755441951011,68006068
2010-05-10,6.385175704956055,6.472235118769134,6.318015531887185,6.410049284771996,54065408
2010-05-11,6.377712726593018,6.4199986881958715,6.303090737012627,6.342889215209151,42857880
2010-05-12,6.422484874725342,6.439896626901361,6.357812203677091,6.400098156741246,38826168
2010-05-13,6.402585983276367,6.459796208683013,6.372736814978131,6.417510253349343,30376400
2010-05-14,6.318013668060303,6.412534876673245,6.263290929195151,6.400098090434151,50045876
2010-05-17,6.410046577453613,6.439895740039184,6.290651183415653,6.330449648094973,39622024
2010-05-18,6.3652777671813965,6.442387262330437,6.2956300962436,6.43243732584537,50265925
2010-05-19,6.360299587249756,6.3951230910579415,6.293139434346334,6.350349655788994,40770991
2010-05-20,6.208568572998047,6.293139855310511,6.183694370834484,6.288165517399623,54600833
2010-05-21,6.181207656860352,6.186182623542499,6.0593247420618965,6.0593247420618965,71851097
2010-05-24,6.076735496520996,6.156332437717118,6.0443988465649126,6.1463825059914745,39734564
2010-05-25,6.049375057220459,6.066786813170933,5.915055348350818,5.992164822482508,69160861
2010-05-26,6.002114295959473,6.07424879767271,5.974752608334278,6.046887110047515,49869916
2010-05-27,6.126484394073486,6.1339468442360685,6.0319631661093,6.071761644004996,36486130
2010-05-28,6.044395923614502,6.151354497180832,6.041908441885988,6.119017862862106,40159700
2010-06-01,6.0518622398376465,6.168770186945552,5.999626974582738,6.036937968072294,39376952
2010-06-02,6.1637959480285645,6.166283431641864,6.066787227872012,6.079224645938511,33929883
2010-06-03,6.168769836425781,6.201106489591034,6.121508912343198,6.18866907369966,31180730
2010-06-04,6.012061595916748,6.104095304806299,5.977238098299311,6.0991203399603435,48815615
2010-06-07,6.049375057220459,6.13145949823868,6.022013367496924,6.051862540663724,49481455
2010-06-08,6.211058139801025,6.225983044507167,6.056839149724668,6.071763426278255,54909987
2010-06-09,6.193643569946289,6.270753030010771,6.168769368203862,6.243391973431144,43932041
2010-06-10,6.32796573638916,6.34786434983014,6.263293044172385,6.268268011608857,43788917
2010-06-11,6.290652751922607,6.303090167831132,6.22598070180755,6.270753514621285,31432025
2010-06-14,6.260804653167725,6.355325880000852,6.255829686452201,6.310552435865869,32941650
2010-06-15,6.352836608886719,6.352836608886719,6.2707521937894715,6.303088840188131,27788906
2010-06-16,6.347864151000977,6.350351634641299,6.298116362651828,6.330452393671153,26409298
2010-06-17,6.360299587249756,6.360299587249756,6.248366627229625,6.355324621519375,31427788
2010-06-18,6.32547664642334,6.38268687295784,6.275728240996291,6.372736940611512,53698527
2010-06-21,6.32796573638916,6.3702510751418115,6.30557901107749,6.3627892521395575,22227312
2010-06-22,6.3080620765686035,6.367759131384064,6.290649702736745,6.325473822248449,34142120
2010-06-23,6.32796573638916,6.367763591423575,6.30557901107749,6.318015801516216,34205672
2010-06-24,6.230956554412842,6.347863883514721,6.218519136735316,6.30557854786836,36343270
2010-06-25,6.1662821769714355,6.255829056220167,6.1389211190972235,6.250854718158137,68545069
2010-06-28,6.206081390380859,6.263291618419801,6.181207187013224,6.188669008316897,28913644
2010-06-29,6.084197521209717,6.193643633101023,6.036937228384703,6.183694329193964,69971944
2010-06-30,6.017037868499756,6.079223058133093,5.997138632943179,6.056836339612911,49244591
2010-07-01,6.054347038269043,6.069271303416013,5.969775155516091,6.034447808689059,67766027
2010-07-02,6.041910648345947,6.076734777110696,5.994650362700944,6.074247294473772,30718124
