Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2010-02-22,27.219480514526367,27.519328432663066,26.819684984902764,26.919635138227658,43898900
2010-02-23,26.573143005371094,27.486011023403474,26.493181870452492,27.252797401152158,52233100
2010-02-24,27.219480514526367,27.29944165392148,26.653103090586598,26.686418961082236,44645000
2010-02-25,27.07955551147461,27.11287138588029,26.453208430397645,26.759718541871163,46718100
2010-02-26,27.965776443481445,28.192327979851957,27.052905597078674,27.112875196172002,67699100
2010-03-01,27.872493743896484,28.10570746259805,27.592634739615715,28.005757273532296,34606800
2010-03-02,27.732561111450195,28.252298501170802,27.559317009435812,27.972439515653747,33891600
2010-03-03,27.672569274902344,28.025724438140447,27.545968015227814,27.752530373278905,27562500
2010-03-04,27.932451248168945,28.03906610233441,27.759207193826118,27.925789090702615,25450700
2010-03-05,28.525497436523438,28.565475482516483,28.112372321108296,28.198995657158456,34790800
2010-03-08,28.378896713256836,28.67207998483732,28.298938101341875,28.55214079604566,28524900
2010-03-09,28.265623092651367,28.532155220303736,28.019082526768113,28.245634072721003,37107100
2010-03-10,28.605445861816406,28.97859025623393,28.525487256526304,28.565465288252238,40903700
2010-03-11,28.772045135498047,28.78537200139522,28.518839767131283,28.592136258645855,30119600
2010-03-12,28.752046585083008,29.011914029412083,28.552146204670866,28.878647956416962,31367300
2010-03-15,28.698740005493164,28.79202549685413,28.3855651057765,28.598789812269846,29142000
2010-03-16,28.812021255493164,28.905306760436048,28.445538854875597,28.885315193777306,28553800
2010-03-17,29.178491592407227,29.39171626036311,28.83200087151927,28.858654590473392,32918800
2010-03-18,29.078540802001953,29.178490975045882,28.752041648156965,29.151837256655703,26012000
2010-03-19,28.95193862915039,29.24512189759016,28.73871397176903,28.95193862915039,37014400
2010-03-22,29.145174026489258,29.178489902332917,28.678744139162816,28.698733156301333,23257200
2010-03-23,29.704893112182617,29.8115054533699,29.171828864407473,29.218471604811988,33735700
2010-03-24,29.944766998291016,29.96475855845909,29.451685906013413,29.6116031363267,35849200
2010-03-25,29.944766998291016,30.68439117854597,29.911451120462296,29.971420717289412,45019400
2010-03-26,29.99806785583496,30.57777213677267,29.844812817970418,30.011394712410745,39727000
2010-03-29,29.891460418701172,30.237951120650976,29.624928327404895,30.151327809703925,30628400
2010-03-30,29.704893112182617,30.018065434635993,29.558300189860578,29.918117794557187,30296300
2010-03-31,29.818164825439453,29.984746751838557,29.48500097264125,29.524981550038884,39043000
2010-04-01,30.13835906982422,30.22507927442477,30.011616112855428,30.038297099540387,23894600
2010-04-05,30.245075225830078,30.28510050246732,29.878185763036463,30.205049949192837,21342400
2010-04-06,30.578617095947266,30.64532335773063,30.118337782408208,30.171702282898742,28192100
2010-04-07,30.23175048828125,30.718713510480228,30.031629081781663,30.571959169544126,28890100
2010-04-08,30.525257110595703,30.6653443642291,29.89153984304659,30.12501435796665,28869900
2010-04-09,30.67201042175293,30.832109031071308,30.31846261305455,30.605304152267557,22881200
2010-04-12,30.778751373291016,30.998886710203085,30.618655259793,30.705372927653656,24645900
2010-04-13,30.5986328125,30.93884141209644,30.58529104931179,30.71203652725919,27988900
2010-04-14,31.83939552307129,31.97281063845402,31.20567563351456,31.6192627456692,72533100
2010-04-15,31.892749786376953,32.15290775737935,31.67928670531444,31.786018245845696,45412100
2010-04-16,30.38517189025879,31.852732866335103,30.11167208680631,31.79936580971934,121203900
2010-04-19,30.278446197509766,30.485239765003993,29.74478825119768,30.17171460824735,72136600
2010-04-20,30.60531234741211,30.785422376867714,30.391849174282893,30.531933904521114,39310700
2010-04-21,30.251752853393555,30.945509230955285,30.018278372810755,30.712034750372485,46320600
2010-04-22,29.8448429107666,30.098328782677967,29.371219213919186,29.958244083250975,63176900
2010-04-23,29.9782657623291,30.064985982365535,29.517986215394927,29.83818101474245,32483800
2010-04-26,29.277841567993164,29.891550219027682,29.171109960597892,29.871536293172024,42889300
2010-04-27,28.29056739807129,29.598029939899508,28.217188956850435,29.004335344104128,66296100
2010-04-28,28.990985870361328,29.15775408527783,28.53737612221396,28.577401409879087,48578900
2010-04-29,29.351211547851562,29.571346855907574,29.0843813340894,29.277833111832894,36520300
2010-04-30,28.40397834777832,29.384574230727033,28.170501198746848,29.364562848834915,54121100
2010-05-03,29.037691116333008,29.171106244753112,28.61076474113422,28.66413181037503,31230900
2010-05-04,28.330591201782227,28.924285766256933,28.183834327082753,28.66412770269445,48982200
2010-05-05,28.437326431274414,28.930959090978924,27.763581187909814,28.090448120429194,43062100
2010-05-06,27.223251342773438,28.537383484984254,26.20930002911549,28.437324057027187,78226200
2010-05-07,27.18988800048828,27.910327893420902,26.536156918761062,27.369997973721436,72976300
2010-05-10,27.983715057373047,28.88426266024861,27.630164609214216,28.230531374252422,66578300
2010-05-11,27.716880798339844,28.38395375399029,27.450053142888493,27.656844130544048,50771200
2010-05-12,27.810279846191406,27.876988690732276,27.223257282325097,27.843635540802953,47700000
2010-05-13,27.223251342773438,27.750237103916657,27.20323742143669,27.643505520620117,35320800
2010-05-14,26.609539031982422,26.749623737935206,26.155929231551326,26.749623737935206,60719400
2010-05-17,26.57618522644043,26.70960031933578,25.86241740583373,26.636221891009274,56506200
2010-05-18,26.02918243408203,27.096497956597986,25.715657386045063,27.096497956597986,61735000
2010-05-19,26.26933479309082,26.456114414104132,25.695651620342524,25.708993385369403,64600500
2010-05-20,25.235370635986328,26.182612992880443,24.88849240052781,25.71566142419854,76564100
2010-05-21,26.716270446777344,26.78964887652631,24.695040274912753,24.695040274912753,89588800
2010-05-24,25.76235580444336,26.84968539118082,25.682307765477304,26.78964872578596,49141600
2010-05-25,25.97581672668457,26.02251162416283,24.91517075812784,25.12863387365162,66813700
2010-05-26,25.869089126586914,26.349382482335137,25.66229813316978,26.142588944236554,50719600
2010-05-27,26.963085174560547,27.009782618282753,26.282673061481947,26.40274638606785,44843000
2010-05-28,26.402755737304688,26.91639980867701,26.25599883423714,26.90306058538182,41252400
2010-06-01,25.7089900970459,26.656232390663234,25.682306570405114,26.229306143135354,37848600
2010-06-02,26.382741928100586,26.429436843883607,25.795716857951362,26.129253424791276,39618500
2010-06-03,26.082550048828125,26.64289140115319,25.76235535388255,26.589526891002876,30950400
2010-06-04,25.095285415649414,25.815725473311677,25.015237368580785,25.67564075477119,52868900
2010-06-07,24.494915008544922,25.435487592321095,24.45488972286136,25.208682729476017,44528300
2010-06-08,25.202014923095703,25.215356687291443,24.381515510167514,24.588309038179524,51017900
2010-06-09,24.76175308227539,25.455509726042646,24.688374633169747,25.448840114615752,42586000
2010-06-10,25.542226791381836,25.595591310258968,24.95520181564352,25.135311838131923,44302600
2010-06-11,25.40880584716797,25.462170353800722,25.028574512940747,25.208684494103284,31147600
2010-06-14,24.90182876586914,25.528876279780228,24.835119959273847,25.328754949355904,48662200
2010-06-15,25.51554298400879,25.535554360286362,24.855139575351,25.048591361639623,45355600
2010-06-16,25.695650100708008,25.935796767626613,25.342102254789694,25.362113628805798,37217100
2010-06-17,25.642282485961914,25.949137967394755,25.295404257367473,25.749014052861643,34755100
2010-06-18,26.13591194152832,26.19594859401529,25.602254222022328,25.74900850446102,37270800
2010-06-21,25.92913055419922,26.536166970361677,25.789045814626785,26.382740463494454,33665100
2010-06-22,25.56891441345215,26.402755829836337,25.49553596166121,25.969157275443738,42245700
2010-06-23,25.942472457885742,26.089229354218098,25.362119573261676,25.542229615665406,45046000
2010-06-24,25.36878776550293,25.815728040840185,24.96187279002151,25.715666063541487,73843400
2010-06-25,26.309362411499023,26.41609400678105,25.535557709533816,25.869094262875404,70734200
2010-06-28,25.7089900970459,26.442769266899294,25.662295197765108,26.382732604298113,39962900
2010-06-29,24.721723556518555,25.28873452581195,24.601650226250097,25.28873452581195,56694200
2010-06-30,24.421552658081055,25.00857784425565,24.35484380471885,24.69505259515969,35332500
2010-07-01,24.10091781616211,24.508386826530412,23.486369837414745,24.408190531454576,56642900
2010-07-02,23.933908462524414,24.50837353462537,23.60659462720267,24.254541019567178,36796000
2010-07-06,24.267911911010742,24.63530338812042,23.95395794329194,24.508384525512973,35953600
2010-07-07,25.483631134033203,25.543749891538383,24.32133600498668,24.474972263464185,44602900
2010-07-08,25.490314483642578,25.93118460253572,24.815650569942942,25.90446458365462,41498200
2010-07-09,25.951236724853516,25.977956757513297,25.169694880774152,25.21645366384749,30422300
2010-07-12,26.178333282470703,26.27853205958066,25.78422199968469,25.957899540253848,24998900
2010-07-13,27.04004669189453,27.180323003989617,26.54573895932273,26.592497730021094,48564800
2010-07-14,26.953203201293945,26.973244491085037,26.612531852782755,26.819608192881052,37320600
2010-07-15,27.02669334411621,27.28052855347805,26.25851153023007,27.200371005107872,81876200
2010-07-16,26.051424026489258,26.95320306968008,25.957906501792305,26.906444307331604,58507400
2010-07-19,26.078147888183594,26.29190298987675,25.4636000596944,26.07146660791466,35404900
2010-07-20,26.47226905822754,26.478947792787817,25.570487002824674,25.597207037391296,43538200
2010-07-21,25.663990020751953,26.886404153194757,25.610552530087617,26.886404153194757,41115600
2010-07-22,26.285213470458984,26.452209750571587,25.871063409264817,26.02469968118909,35494400
2010-07-23,26.605854034423828,26.692690283239106,26.031386305158268,26.164981318154553,28241000
2010-07-26,26.939842224121094,26.95988096313627,26.385413328530834,26.585808363165935,27209400
2010-07-27,27.180322647094727,27.5477166237033,27.126885144781934,27.21372395272231,44872200
2010-07-28,26.933164596557617,27.320597257776264,26.819608329197198,27.01332211164506,23945400
2010-07-29,26.85968017578125,27.273832771167157,26.65928515603761,27.19367272474096,28994300
2010-07-30,26.906442642211914,27.18031646823049,26.532372566573635,26.532372566573635,26406500
2010-08-02,27.814908981323242,27.854989018818607,27.20704242753366,27.37403876152159,35566700
2010-08-03,27.440841674804688,27.821593151999952,27.300562803078456,27.721394321932948,29967900
2010-08-04,27.58111572265625,27.65459451888772,27.29388181820335,27.53435695199293,23078100
2010-08-05,27.567750930786133,27.674628466368787,27.347314580306094,27.367355870088836,19830500
2010-08-06,27.013328552246094,27.35400253187482,26.69937714823308,27.21372620998632,34906600
2010-08-09,26.599178314208984,27.093488629357246,26.492300752577204,27.086807348414094,37790900
2010-08-10,26.16498565673828,26.53905838037527,26.15830692424564,26.498978340933533,34166500
2010-08-11,25.229799270629883,25.90446314691051,25.216439261930322,25.817626912605025,46201600
2010-08-12,25.25651741027832,25.37675493147394,24.86240610150621,24.955923607289268,35387300
2010-08-13,25.049440383911133,25.410152936998056,25.049440383911133,25.249835397350253,24564100
2010-08-16,25.176362991333008,25.263201786753147,24.902489142541633,24.92920916392652,28334100
2010-08-17,25.036083221435547,25.430194563518256,24.982645734254756,25.363397067501985,33883800
2010-08-18,25.309961318969727,25.510356389121068,24.975968685996968,24.975968685996968,27041700
2010-08-19,24.76221466064453,25.36340244489565,24.715455893887405,25.156326086284338,35384700
2010-08-20,24.808969497680664,24.955927054588905,24.588535710479572,24.78893075743364,30862000
2010-08-23,24.635311126708984,24.98934270064087,24.608591089538994,24.855745062953915,29282800
2010-08-24,24.18775177001953,24.515065751386906,23.99403538407072,24.441586946498585,48709200
2010-08-25,24.20110511779785,24.341381407673023,23.827032463302572,24.014070064630957,36058000
2010-08-26,23.80031394958496,24.461617886177283,23.79363267045739,24.287942851281116,31873200
2010-08-27,24.448251724243164,24.508370480456907,23.746867933856652,23.960622945247575,38448800
2010-08-30,23.9472713470459,24.448260308684194,23.933913883784445,24.314665290776617,27306500
2010-08-31,24.287946701049805,24.474981775685787,23.867115234957062,24.00739154093405,34784400
2010-09-01,25.209766387939453,25.249843875187107,24.488341039541282,24.541781086753755,36770500
2010-09-02,25.490314483642578,25.51703450252368,25.042765634109788,25.276559428916283,31282900
2010-09-03,26.16498565673828,26.16498565673828,25.697397937394495,25.697397937394495,34135600
2010-09-07,25.57047462463379,25.944547282996634,25.530397140347368,25.87106849758951,31885500
2010-09-08,26.131589889526367,26.33866629477208,25.61056205794572,25.61056205794572,30781000
2010-09-09,26.786216735839844,26.933174356890785,26.131591271045696,26.672660427327667,33438800
2010-09-10,26.559097290039062,26.8864112437631,26.49897850458616,26.665974847715123,21928600
2010-09-13,27.467557907104492,27.7013543172567,27.146925232877045,27.146925232877045,41643200
2010-09-14,27.200359344482422,27.54103069013388,27.026681757945262,27.36735565175815,42754100
2010-09-15,27.374042510986328,27.480920077451316,26.94653224512639,27.060088544674482,25399500
2010-09-16,27.38072395324707,27.454200210242057,27.086808732618323,27.200367580996392,25207500
2010-09-17,26.759490966796875,27.440836251369277,26.71273220151695,27.407434949173673,45938300
2010-09-20,27.514310836791992,27.59447089944822,26.739448068245256,26.879726903812927,33337500
2010-09-21,27.11351203918457,27.721378304907933,27.033354550342104,27.594462068560638,33548900
2010-09-22,26.67933464050293,27.28052249006458,26.55241833811189,27.006648591522485,34546000
2010-09-23,26.11821937561035,26.519012010310792,26.044743146668434,26.472253251819925,33471100
2010-09-24,26.552404403686523,26.58580314487665,26.251810636654177,26.392086878549065,28855100
2010-09-27,26.104867935180664,26.49897683388179,26.058106617743743,26.412140575606195,25684900
2010-09-28,26.01802635192871,26.31862022816008,25.79091126190518,26.291900206236946,31442600
2010-09-29,25.657310485839844,25.971264333697416,25.423516693708386,25.91114556598344,40207000
2010-09-30,25.423519134521484,26.018025590013053,25.35671908166984,25.710752991379888,54885200
2010-10-01,25.924495697021484,26.111530659458992,25.57714323238022,25.610541968792596,38973800
2010-10-04,26.051589965820312,26.446209779784883,25.891065570542896,26.071654558436723,38886100
2010-10-05,26.51310157775879,26.63349427323394,26.131858892570644,26.325825185441662,42379500
2010-10-06,26.686988830566406,26.800691563958978,26.36594011539749,26.45958081233315,31559900
2010-10-07,26.432836532592773,26.967913678708197,26.218805674146605,26.827456406249603,26923900
2010-10-08,26.292367935180664,26.60672418793019,26.17197531023046,26.53315063363307,28178500
2010-10-11,26.57329750061035,26.693690194160517,26.352579263401346,26.432840208618305,24601000
2010-10-12,27.02142333984375,27.08161967974166,26.399395344715057,26.399395344715057,38798100
2010-10-13,26.64687156677246,27.235457795459162,26.47297242382726,27.195326046418195,69607700
2010-10-14,25.89775848388672,26.33919743297802,25.483071477582016,26.252246602436838,76504900
2010-10-15,24.847679138183594,26.044913910535396,24.43968186180251,25.99809480191298,142280400
2010-10-18,25.549942016601562,25.590071181852657,24.754012886489043,24.847653558785613,55058700
2010-10-19,25.208833694458008,25.850928528980564,25.081753727426964,25.349293454432022,70595100
2010-10-20,25.483062744140625,25.616832618024578,25.055001188870467,25.41617908292271,43497200
2010-10-21,25.215534210205078,25.683727653915057,24.21895098643028,25.54326783478776,38250300
2010-10-22,25.215534210205078,25.275730546559917,24.961371617656972,25.081764290366653,24876900
2010-10-25,24.794157028198242,25.463003999666117,24.747337944311386,25.396120323098813,37893500
2010-10-26,24.881105422973633,24.92123460442191,24.600188395593353,24.733958287134033,39188100
2010-10-27,25.1085147857666,25.168711112534393,24.74733682515985,24.787468560154576,30777500
2010-10-28,25.08845329284668,25.389434994471305,24.968063163646004,25.215535873226617,30614600
2010-10-29,25.16870880126953,25.24228236627924,24.961365350010205,25.04831615878971,19803300
2010-11-01,25.028255462646484,25.416187977525297,24.814224610109562,25.155338035461487,36941900
2010-11-02,24.72057342529297,25.128570320617687,24.633625191315456,25.10181584026414,39913100
2010-11-03,25.228919982910156,25.302493591256372,24.720594626036217,24.73397187768552,35299600
2010-11-04,26.620101928710938,26.653543758168816,25.322540065029692,25.509816351152253,77569400
2010-11-05,27.382585525512695,27.65012525096762,26.60672338343091,26.68029693550341,75684800
2010-11-08,27.094982147216797,27.5564880619554,26.894328621936015,27.32908005291771,32967000
2010-11-09,26.686988830566406,27.20868852768171,26.573283545725726,27.041476824611614,32800100
2010-11-10,27.168563842773438,27.181941088660327,26.479652264015613,26.666928603534533,35587900
2010-11-11,26.76724624633789,27.048160646202405,26.65354097631099,26.934457927623274,25499700
2010-11-12,26.493030548095703,26.927779574936846,26.339196041541246,26.660242301061263,33504800
2010-11-15,26.807384490966797,27.1819371152532,26.55990930540797,26.633482871306626,28772500
2010-11-16,26.493030548095703,26.73381588059793,26.111787955450126,26.579981374043477,46023000
2010-11-17,26.205419540405273,26.53984296225685,26.071649661374998,26.472959298465824,32027500
2010-11-18,26.526466369628906,26.753874404121873,26.32581282188765,26.4662700501617,30987600
2010-11-19,26.35926628112793,26.513100820631056,26.258938187280517,26.35926628112793,26542000
2010-11-22,25.757295608520508,26.15191542159853,25.556642028461056,26.125163481986316,33249500
2010-11-23,25.16870880126953,25.56332856240931,25.148641659890654,25.42286877855061,35340400
2010-11-24,25.523202896118164,25.576711883912573,25.141960288154408,25.30248470008866,24248300
2010-11-26,25.081758499145508,25.40280470176076,25.081758499145508,25.222215734393103,12819100
2010-11-29,25.35598373413086,25.47637637007246,24.820906769639418,25.061692041522623,30911400
2010-11-30,25.014883041381836,25.27573300716367,24.9078676053829,25.07507938359682,33716700
2010-12-01,25.516510009765625,25.543261946407096,25.1820865629873,25.382740120764613,33157200
2010-12-02,26.292367935180664,26.33918700583374,25.636898394589572,25.703782052251686,41526000
2010-12-03,26.493030548095703,26.53315973588016,25.884379869359005,26.131852549342355,30070200
2010-12-06,26.686988830566406,26.787314321539597,26.285679212329313,26.40607184265563,25364500
2010-12-07,26.252243041992188,27.061547246990003,26.245555695064755,26.98797367354499,40908200
2010-12-08,26.927776336669922,26.974597969202584,26.12516206011469,26.325815629253498,38115900
2010-12-09,27.2956485748291,27.489612277000344,27.13512416286262,27.202007846170087,43001900
2010-12-10,27.710325241088867,27.757144316543076,27.268886421486112,27.349147329200726,28449000
2010-12-13,27.763843536376953,28.084892407437177,27.529748058988606,27.803975283121815,35730400
2010-12-14,27.282272338867188,27.75715314171502,27.068241482613264,27.71702139937401,34010800
2010-12-15,26.89432716369629,27.42271670772929,26.794001682219655,27.242127779333916,30264000
2010-12-16,26.760562896728516,27.208691638952192,26.633482906385165,27.03479001906298,37123200
2010-12-17,26.533157348632812,26.80069714988611,26.43951918362875,26.794009803006663,52004800
2010-12-20,26.720439910888672,26.934470760795072,26.546538250684105,26.640178980036023,22978200
2010-12-21,27.422731399536133,27.58325582792718,26.740507043910352,26.860899727341327,30757800
2010-12-22,28.19858741760254,28.452749973978534,27.529740465048924,27.536427811937056,47280400
2010-12-23,28.14508819580078,28.272168230808266,27.971186514791285,28.1919072903535,18927900
2010-12-27,28.539701461791992,28.546391360883796,27.95780526180247,27.97118250853715,17203200
2010-12-28,28.499561309814453,28.840672040258962,28.40592317014137,28.559757621239715,20386600
2010-12-29,28.332353591918945,28.60658070433957,28.292221861522645,28.47950071859041,13637400
2010-12-30,28.24540138244629,28.405925744611523,28.12500874868441,28.29891035365076,12901900
2010-12-31,28.37248420715332,28.392551349091473,28.118324222788782,28.165143301563745,12199700
2011-01-03,29.148366928100586,29.456036077651763,28.733679759801177,28.760434264488232,43278500
2011-01-04,29.57020378112793,29.663949489810953,29.02111958365967,29.315749318717597,40036800
2011-01-05,29.931800842285156,30.099204647270668,29.396109177207393,29.409499233752406,50032500
2011-01-06,29.784488677978516,29.998765372797234,29.630477463226292,29.73092078146368,31606200
2011-01-07,29.22200584411621,29.858140771586367,28.559088250959736,29.824660523694078,69579400
2011-01-10,29.061302185058594,29.309059106478063,28.7934550696358,28.974251489389275,30098100
2011-01-11,29.19521713256836,29.47645680086405,29.074686211067185,29.262180174723937,28067100
2011-01-12,29.938486099243164,30.065714584310136,29.630463811653094,29.75768974234155,44296900
2011-01-13,29.764387130737305,30.112587235740293,29.576893194579693,30.092497048850746,42133000
2011-01-14,30.07240867614746,30.762111288754653,29.76438639812662,29.80456166215986,86983800
2011-01-18,29.965272903442383,30.413913752096082,29.797869144205276,30.146069269943897,46237700
2011-01-19,29.268882751464844,30.11259941960418,29.195224663283522,29.831359678764557,44989200
2011-01-20,29.965272903442383,30.125981636236613,29.201912170021753,29.349228295551576,46977700
2011-01-21,30.326871871948242,30.494275665605215,30.032239560309296,30.16616310611071,44767400
2011-01-24,30.146089553833008,30.454112065032305,30.03895117800802,30.273315576881316,27826800
2011-01-25,30.04564094543457,30.420626472320684,29.637175160914683,30.012160687800794,36022400
2011-01-26,30.11928939819336,30.454096976058178,30.045631322362446,30.266605549855193,25639400
2011-01-27,30.19965171813965,30.38714575594213,29.925109522679467,30.119298590155662,26740900
2011-01-28,29.824663162231445,30.72194767877352,29.730917438087847,30.16616580795161,38593900
2011-01-31,30.092506408691406,30.199644739371664,29.730916139132606,29.73761116725918,23574500
2011-02-01,30.75542640686035,30.802299266611378,30.239822395219825,30.266607616328773,28255500
2011-02-02,30.434017181396484,30.78891248798563,30.360359086584452,30.66168649518833,24104900
2011-02-03,30.440704345703125,30.634893353783557,30.02554366465942,30.454096955334098,23322400
2011-02-04,29.858135223388672,30.24651062465433,29.663946245566493,30.132677292097075,38172900
2011-02-07,30.467498779296875,30.634902618743563,29.898326746930092,29.965287260956817,36790900
2011-02-08,30.628192901611328,30.68176077626873,30.340258231489187,30.46078914244165,28649500
2011-02-09,30.206340789794922,30.467490297933686,29.89831842400967,30.37374458264071,33491000
2011-02-10,30.48756980895996,30.494267389340827,30.099194441359558,30.19963515766623,22688600
2011-02-11,31.183984756469727,31.39826145114152,30.40053607052217,30.40053607052217,40812800
2011-02-14,31.163904190063477,31.404966164895054,31.117031312110697,31.204079482948558,28699200
2011-02-15,31.351377487182617,31.699577631375675,31.163886084301275,31.177278692275486,35972900
2011-02-16,32.10136032104492,32.382600108251594,31.53888330101152,31.572366113435613,44327800
2011-02-17,32.02101516723633,32.13485113819868,31.806738397121958,31.98753490085232,22932600
2011-02-18,32.14152526855469,32.228575948049794,31.840197958286204,32.020994344447296,23844300
2011-02-22,30.80899429321289,31.652710877449163,30.701855963161538,31.6058380177004,44561900
2011-02-23,30.775514602661133,31.137107431040384,30.3268736356708,30.82908504584887,36264800
2011-02-24,30.742033004760742,30.842476304143453,30.273301864940112,30.554541570584174,31926900
2011-02-25,31.25763702392578,31.378167961513558,30.882651600943905,30.9697022901749,26782100
2011-02-28,31.26433563232422,31.592448234307135,31.083539205237248,31.3446913028381,25985300
2011-03-01,30.534454345703125,31.264335069600364,30.527759317137225,31.11702145173541,33682600
2011-03-02,30.27330780029297,30.7822168705187,30.179562064824992,30.393838761431706,28600000
2011-03-03,30.855880737304688,31.023284597500012,30.60812118506187,30.61481876992259,23043600
2011-03-04,30.48088264465332,30.829082837290997,30.19964294682402,30.788905007778485,27716900
2011-03-07,30.25990867614746,30.567933596321232,29.971973948093627,30.5478434042013,28110800
2011-03-08,31.07015609741211,31.264342625306124,30.333577612559363,30.387148071550868,32941500
2011-03-09,31.177274703979492,31.53886485551221,30.815681998068314,31.02326356354587,25174700
2011-03-10,30.48756980895996,30.96969342124313,30.30677345435377,30.855860098553205,33783700
2011-03-11,30.628192901611328,30.695153383527742,30.30008040971215,30.320168043411346,20337600
2011-03-14,30.33357048034668,30.494279265154297,29.884929486490346,30.41392359556075,24508900
2011-03-15,29.87154197692871,30.125996532009975,29.36263286676618,29.831364135269588,35606000
2011-03-16,29.335853576660156,29.985378821589187,29.23541023811824,29.891633067952846,41962900
2011-03-17,29.838048934936523,29.871529178117495,29.06129554299548,29.771085894195767,46741800
2011-03-18,30.628192901611328,30.922822598173653,29.96527289137279,30.29338538327197,77421000
2011-03-21,30.554534912109375,31.016568368948782,30.346953330665123,30.989783154366556,28985300
2011-03-22,30.447402954101562,30.608109166332483,30.367047293606912,30.574628918315973,19756600
2011-03-23,30.534454345703125,30.594719820314072,29.978675017072824,30.326875253227232,26688900
2011-03-24,30.621511459350586,30.695169560906105,30.192958018714826,30.601423815064532,21748100
2011-03-25,30.70855712890625,31.05675738079828,30.581328590988647,30.601418786353285,20710400
2011-03-28,30.775514602661133,31.137107431040384,30.76881957445233,30.86926032386035,19039400
2011-03-29,30.815704345703125,30.82909696167647,30.48089660951041,30.688478325526805,17913300
2011-03-30,31.103633880615234,31.3714784911067,30.94962265484717,31.157201780961575,26829100
2011-03-31,30.869264602661133,31.029973400120927,30.775518868467785,30.835784348217746,23340500
2011-04-01,31.036670684814453,31.39156855996925,30.922837300558292,31.170594266700423,25387300
2011-04-04,31.19825553894043,31.31944016344345,31.003013358548603,31.05014042716282,15708000
2011-04-05,31.359838485717773,31.487754458493228,31.00301592042567,31.083804820692652,21058400
2011-04-06,32.073455810546875,32.13404808497913,31.393478124790217,31.514662673654733,31203300
2011-04-07,31.91188621520996,32.181183283451695,31.61565610144288,32.07346394250867,29972000
2011-04-08,31.534870147705078,32.086932142009125,31.393488981214702,31.99267803101554,23808000
2011-04-11,31.5483341217041,31.824365107780267,31.47427658940019,31.6425882289157,25641600
2011-04-12,31.400222778320312,31.716649519943218,31.137657000476676,31.339630478184695,27231300
2011-04-13,31.137653350830078,31.891688777734466,30.888552843128345,31.804168574199572,55383900
