Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2010-01-04,85.27919006347656,85.32433736004405,83.90966657117345,84.55680461335055,118944600
2010-01-05,85.50494384765625,85.54257042722244,84.9180059488875,85.22652782650235,111579900
2010-01-06,85.56513214111328,85.77582717886533,85.35443710336125,85.42215804792045,116074400
2010-01-07,85.92635345458984,86.03170100499848,85.16634120577531,85.40713642685375,131091100
2010-01-08,86.21229553222656,86.24992211760791,85.52753645817107,85.70060497249911,126402800
2010-01-11,86.33270263671875,86.63369237882009,85.96398044292536,86.59607153156308,106375700
2010-01-12,85.52754974365234,85.94141354208047,85.1964541121004,85.76081853442113,163333500
2010-01-13,86.24992370605469,86.49071893030164,85.30931646430706,85.7457538613096,161822000
2010-01-14,86.4831771850586,86.6411984848317,86.09940789074675,86.15208165733779,115718800
2010-01-15,85.5124740600586,86.41545459912797,85.18137851659503,86.33268645427233,212283100
2010-01-19,86.58099365234375,86.63366741613515,85.47483887171444,85.4974182627762,139172700
2010-01-20,85.7005844116211,86.12197450994194,85.0158255018497,85.99405333595304,216490200
2010-01-21,84.05265045166016,85.98653847235569,83.9473029128682,85.7231696253758,344859600
2010-01-22,82.178955078125,84.08274280612169,82.0886547356354,83.67639987643315,345942400
2010-01-25,82.6003189086914,83.08191484103573,82.32942944944664,82.93141431811314,186937500
2010-01-26,82.25421905517578,83.12710531863769,82.05105041992773,82.27679271009102,211168800
2010-01-27,82.64552307128906,82.83364453558262,81.51679428552771,82.14887964986855,271863600
2010-01-28,81.69734954833984,82.96152540317138,81.20071210948211,82.91637811082305,316104000
2010-01-29,80.8094482421875,82.6229417453403,80.68152703618387,82.05105093948572,310677600
2010-02-01,82.06607055664062,82.07359701946825,80.89219495992643,81.38131170556035,187865000
2010-02-02,83.05935668945312,83.21737797316113,81.93062831353063,82.21657650967701,216327900
2010-02-03,82.64552307128906,83.13464002665461,82.40472782663376,82.68314391954088,172730700
2010-02-04,80.09456634521484,82.04350122647097,80.07951341876745,82.00588039237114,356715700
2010-02-05,80.2601089477539,80.4256509410035,78.69493767604803,80.18485580235713,493585800
2010-02-08,79.68073272705078,80.76431427697389,79.62053247627463,80.32034460376465,224166900
